id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1151274633093706646,Centralt boende,34988234,Giau,,Södermalms,59.31746,18.02826,Entire home/apt,2929,1,2,2024-06-02,1.71,1,85,2,
1151359575441239235,Unik villa - rum för två (180 säng/ gröna),771214,ÅsaJosefina,,Kungsholmens,59.32723,18.02399,Private room,967,1,1,2024-05-19,0.71,4,53,1,
1151365033836096264,Unik villa - rum för en (120 säng),771214,ÅsaJosefina,,Kungsholmens,59.32797258260428,18.024048797558123,Private room,967,1,2,2024-05-20,1.43,4,53,2,
1151370027894078173,Unik villa - rum för två (140 säng/ kaki),771214,ÅsaJosefina,,Kungsholmens,59.32631430968203,18.023937263212176,Private room,514,1,1,2024-05-20,0.73,4,53,1,
1151387527723273678,A Room in Gärdet,529885589,Jinyi,,Östermalms,59.3470925834122,18.110890672415792,Private room,195,30,0,,,1,225,0,
1151409126008895762,Bo hos Emelie,84758602,Emelie,,Norrmalms,59.34803991459464,18.046169467270374,Private room,1286,1,0,,,1,245,0,
1151463791345972052,Fräsch etta på Södermalm,24384248,Tove,,Södermalms,59.31811,18.05109,Entire home/apt,,2,0,,,1,270,0,
1151537788658048803,Fantastic apartment in Södermalm,15897120,Charlie,,Södermalms,59.313720976277885,18.077100735621734,Entire home/apt,2000,1,0,,,1,9,0,
1151576465675920393,Södermalm apt with patio,13440267,Filippa,,Södermalms,59.31237,18.08068,Entire home/apt,,1,0,,,1,53,0,
1151872699872320770,Historisk lägenhet i gamla stan,447671790,Patrik,,Södermalms,59.32351044791374,18.06910660071251,Entire home/apt,2400,1,1,2024-06-12,1,6,248,1,
1151901696596081897,Apartment in Vasastan,398733484,Sanna,,Norrmalms,59.34672,18.05883,Entire home/apt,9000,1,0,,,1,89,0,
1151950763362969296,"Lovely apartment in trendy Hornstull, Södermalm",36521238,Anna,,Södermalms,59.31646777841972,18.037962913513184,Entire home/apt,1086,4,0,,,1,161,0,
1151978066274895657,Historisk takvåning i gamla stan,447671790,Patrik,,Södermalms,59.32575741949163,18.069388369254888,Entire home/apt,2400,1,1,2024-06-15,1,6,254,1,
1152055497286991334,Stunning top floor waterfront APT with balcony,316782764,Clara,,Kungsholmens,59.3374,18.02544,Entire home/apt,1662,6,2,2024-06-03,1.58,13,321,2,
1152079057749220449,1920's. Top floor. Söders pärla.,44237929,Robin,,Södermalms,59.308843672159014,18.068334572017193,Private room,1000,2,5,2024-06-21,3.57,1,5,5,
1152133543067826198,Full-Floor Flat With Balcony,21034366,Alexander,,Södermalms,59.31985593815352,18.062206069311518,Entire home/apt,2629,1,2,2024-06-13,1.46,1,187,2,
1152167948621648955,Sekelskifte i en grön oas,72424979,Amanda,,Södermalms,59.314697973342874,18.088621124625206,Entire home/apt,,4,0,,,1,5,0,
1152210464027873407,Mysigt barnvänligt boende,576511313,Johanna,,Hässelby-Vällingby,59.37181,17.84032,Entire home/apt,902,1,0,,,1,195,0,
1152227713483716012,"Modern, sunny place in hip ngbhd",4101226,Seunghun,,Hägersten-Liljeholmens,59.3004795,17.9999487,Entire home/apt,1200,1,0,,,1,33,0,
1152274285985052118,Beautiful Bright Apartment (Taylor Swift weekend),576531768,Investment,,Norrmalms,59.33789,18.04295,Entire home/apt,1650,1,0,,,1,89,0,
1152552662081407992,Swedish villa,29035344,David,,Spånga-Tensta,59.38374060036473,17.918090298771858,Entire home/apt,8750,2,0,,,1,14,0,
1152598869507937102,Renting out a room for a female,389500363,Lena,,Kungsholmens,59.3321034,18.0281075,Private room,453,7,0,,,1,162,0,
1152619967467786077,Lägenhet med balkong i Bromma,150427233,Johan,,Bromma,59.34233,17.96075,Entire home/apt,1500,1,3,2024-05-25,2.09,1,89,3,
1152727836789137128,Apartment with a view.,391281885,Veronika,,Hägersten-Liljeholmens,59.3166826,18.0131373,Entire home/apt,2396,1,0,,,1,27,0,
1152749728698748099,Mysig 2:a  i populärt område,575410239,Sirak,,Hägersten-Liljeholmens,59.30633,17.99606,Entire home/apt,800,3,1,2024-06-28,1,1,259,1,
1152768461018311907,Radhus vid Mälaren,392521878,Sarah,,Skärholmens,59.27325,17.87286,Entire home/apt,700,1,0,,,1,207,0,
1152809074973922776,Mysig 2:a på Kungsholmen,221004282,Hanna,,Kungsholmens,59.33738547030407,18.030852042138577,Entire home/apt,5000,1,1,2024-05-19,0.71,1,268,1,
1152828754958859160,Charmigt radhus nära Mälaren,102556573,Mathias,,Hässelby-Vällingby,59.368279476585315,17.82524917262822,Entire home/apt,1200,2,3,2024-06-16,2.14,1,234,3,
1152893196481006113,2 a i Bromma Stockholm,422821047,Essma,,Bromma,59.35781,17.89939,Entire home/apt,1000,3,0,,,1,89,0,
1152979537745284158,Lovely room and own bathroom in city center!,576703723,Sara,,Kungsholmens,59.33425265802406,18.034368692196413,Private room,950,1,9,2024-06-29,6.43,1,31,9,
1152980061191312590,Lägenhet med privat uteplats,64423547,Rebecka,,Södermalms,59.31630204098153,18.06584735062663,Entire home/apt,2012,20,0,,,1,67,0,
1153026640986845386,Large room with central location,263827565,Irina,,Norrmalms,59.34382284036283,18.057937865646213,Private room,1000,1,4,2024-06-03,2.61,1,25,4,
1153277264802694357,Mysiga Gröndal/nära Södermalm,71277965,Josefin,,Hägersten-Liljeholmens,59.31409,18.0065,Entire home/apt,1900,3,1,2024-05-19,0.71,1,246,1,
1153308207730147076,Härlig lägenhet på Gärdet,23317060,Filippa,,Östermalms,59.3462085,18.0946112,Entire home/apt,1781,1,0,,,1,68,0,
1153319709787481456,Two story apartment,24770542,Elias,,Kungsholmens,59.33396,18.04269,Entire home/apt,,5,0,,,1,6,0,
1153395369989840333,"excellent view, seperate room",576791602,Pramukha Reddy,,Rinkeby-Tensta,59.4136867,17.9257663,Entire home/apt,315,1,0,,,1,269,0,
1153397469547456861,"Större våning, centralt",474661329,Emma,,Östermalms,59.34316,18.0777,Entire home/apt,3086,1,2,2024-06-20,2,1,261,2,
1153404935250618006,Cozy townhouse in Stockholm,439629215,Sofi,,Hägersten-Liljeholmens,59.30487671531246,18.0232898387097,Entire home/apt,4800,3,0,,,1,269,0,
1153424589855379855,Lägenhet i gamla stan,447671790,Patrik,,Södermalms,59.32648,18.0737,Entire home/apt,2400,1,1,2024-06-16,1,6,267,1,
1153436103800425015,Cozy apartment central Stockholm,571565502,Alexander,,Östermalms,59.35531092491256,18.087839124831255,Entire home/apt,1840,3,0,,,1,269,0,
1153451015702403760,Marias,576802487,Maria,,Enskede-Årsta-Vantörs,59.2909829,18.0890878,Entire home/apt,3000,1,0,,,1,90,0,
1153544000886358699,Uthyrning Taylor Swift helgen 17-19 maj,576825414,Moa,,Kungsholmens,59.32356060000001,18.0047032,Entire home/apt,4500,1,0,,,1,82,0,
1153586797646215181,Vindsvåning med två terrasser,134647808,Martin,,Södermalms,59.30799097335592,18.064304210736037,Entire home/apt,2800,3,0,,,1,19,0,
1153631797453130438,Mysig lägenhet i Älvsjö,37379239,Hassan,,Älvsjö,59.27827,18.00261,Entire home/apt,950,3,0,,,1,177,0,
1153633024776196935,Lägenhet nära Stockholms hjärta,576851784,Daniela,,Enskede-Årsta-Vantörs,59.295220076587995,18.04907685674563,Entire home/apt,,3,4,2024-06-23,4,1,0,4,
1153642885224799872,En sekelskiftesdröm,576854429,William,,Enskede-Årsta-Vantörs,59.28506,18.08919,Entire home/apt,929,1,1,2024-06-20,1,1,66,1,
1153645495855244701,Lägenhet Stockholm,257300884,Gerard,,Norrmalms,59.34821409999999,18.0471741,Entire home/apt,6000,1,0,,,1,269,0,
1153733492355770713,Hem şehirdesiniz hemde ormanda!,471167529,Murat,,Rinkeby-Tensta,59.4114,17.91922,Entire home/apt,5000,1,0,,,1,269,0,
1153753178272198919,Rum i Älvsjö,17138296,Marika,,Enskede-Årsta-Vantörs,59.2756862,18.0213092,Private room,1440,1,0,,,1,269,0,
1154104684773216692,Extremely central apartment,576946619,Michelle,,Kungsholmens,59.33034,18.04563,Entire home/apt,1100,1,1,2024-05-30,1,1,214,1,
1154119303703446046,Rare opportunity,132590538,Björn,,Södermalms,59.3139284,18.089987,Entire home/apt,2500,4,0,,,1,231,0,
1154128238196543721,Trevligt boende i Bromma.,576951075,Johanna,,Bromma,59.3372685,17.956965,Entire home/apt,2000,1,0,,,1,269,0,
1154175438687648337,"Charming Studio Appartment, solo",543819415,Estehsan,,Rinkeby-Tensta,59.40063815035615,17.93646447907742,Entire home/apt,600,1,1,2024-06-16,1,3,70,1,
1154272546294886723,"Bagarmossen, med radhuskänsla.",407495902,Erika,,Skarpnäcks,59.2758697,18.1287253,Entire home/apt,900,3,0,,,1,24,0,
1154291590479567668,Stockholm city center,50829846,Kimo,,Norrmalms,59.349377442620984,18.03657715944513,Entire home/apt,750,30,0,,,1,85,0,
1154315630203157157,"Modern Retrolya!
mysig 1,5a i Retrobyn",292913807,Jessica,,Hässelby-Vällingby,59.3614305,17.8722612,Entire home/apt,850,1,1,2024-05-19,0.71,1,269,1,
1154346204642805633,Villa med stora ytor för umgänge,431608571,Kajsa,,Älvsjö,59.27875819195316,17.985542078966866,Entire home/apt,2800,4,0,,,1,41,0,
1154831601493300034,Mysig lägenhet nära naturen,387274573,Madelene,,Skarpnäcks,59.29181,18.09702,Entire home/apt,864,30,0,,,1,214,0,
1154869334647035261,Modern lägenhet med fantastisk utsikt,36103300,Ali,,Hägersten-Liljeholmens,59.31248278139759,18.0228830422429,Entire home/apt,1250,3,0,,,1,132,0,
1154913449030015883,Enskild studiolägenhet,104806496,Alexander,,Älvsjö,59.26986729999999,17.9689381,Entire home/apt,950,1,3,2024-06-23,2.50,1,89,3,
1155064305255629123,Trevlig lägenhet i mysigt område,91539377,Lina,,Södermalms,59.31702244960301,18.0296244759379,Entire home/apt,3857,1,0,,,1,56,0,
1155073749901380833,Spånga/Bromsten,11602066,Ggk,,Spånga-Tensta,59.37921,17.92022,Entire home/apt,1900,1,0,,,2,269,0,
1155078590657014613,Luxury apartment in trendy area,10516665,Hampus,,Norrmalms,59.33945860000001,18.0335862,Entire home/apt,3750,7,0,,,1,44,0,
1155093858200145816,10 minuter från Stockholm City,242756415,Julia,,Enskede-Årsta-Vantörs,59.27208391769878,18.018683194633216,Entire home/apt,3600,1,0,,,1,269,0,
1155102931534673810,Fin lägenhet med centralt läge,30031342,Johanna,,Kungsholmens,59.33356360000001,18.0385067,Entire home/apt,2000,3,0,,,1,211,0,
1155131353285807629,Charmig lägenhet i hjärtat av Sofo,89987982,Maja,,Södermalms,59.31306043035005,18.079442394097335,Entire home/apt,1585,2,4,2024-06-15,3.00,1,85,4,
1155133167832620419,Fantastisk lägenhet nära Södermalm,2595091,Elin,,Enskede-Årsta-Vantörs,59.284927967532965,18.098515715256745,Entire home/apt,2000,2,2,2024-05-26,1.46,1,199,2,
1155161840190672292,Modern lägenhet mitt i Stockholm,279653084,Julia,,Norrmalms,59.34904606357685,18.057725427196676,Entire home/apt,1277,1,0,,,1,141,0,
1155169355078779775,Rum i Bromma 35 kvadrat,79110429,Lennart,,Bromma,59.34906,17.90573,Private room,664,3,3,2024-06-17,2.73,2,88,3,
1155175215952844236,Stockholm Studio,205131762,Laura,,Södermalms,59.31420485878821,18.084105965459766,Entire home/apt,1293,1,8,2024-06-28,5.58,1,185,8,
1155200729875469471,Mysigt radhus,35315984,Lisa,,Skarpnäcks,59.27198,18.13521,Entire home/apt,1700,3,0,,,1,27,0,
1155229655078700087,Budget room in center of Rinkeby,315568001,Ahmed,,Rinkeby-Tensta,59.3879507,17.9309129,Private room,195,1,0,,,1,88,0,
1155398394540011386,Rom for a woman,559403297,Elisabeth,,Södermalms,59.31189363070403,18.066329989470063,Private room,700,2,2,2024-05-25,1.43,2,118,2,
1155444705009613988,"Dalagatan, 5 vån, Vasaparken",134513013,Emma,,Norrmalms,59.3403333,18.0472146,Entire home/apt,1999,5,0,,,1,88,0,
1155479103887077549,"Mysig, social villa nära city i fina Mälarhöjden",34294322,Pia,,Hägersten-Liljeholmens,59.2978778,17.9535427,Entire home/apt,2800,2,0,,,1,363,0,
1155495832316086563,CosyNest Retreat,77040018,Ailar,,Södermalms,59.300988707769044,18.093609476874356,Entire home/apt,3200,1,0,,,1,270,0,
1155507153736219101,Charmig lägenhet nära till allt,577269716,Sofia,,Norrmalms,59.34002289999999,18.0353364,Entire home/apt,1800,4,0,,,1,240,0,
1155507982230985492,4 rum och kök i Hagastaden,504128149,Mattias,,Norrmalms,59.34663787173318,18.035702643137487,Entire home/apt,2495,3,0,,,1,159,0,
1155535239554232506,Cozy apartment in Östermalm!,485406744,Anna Nathalie,,Östermalms,59.3409849891603,18.07904196551421,Entire home/apt,1107,1,3,2024-06-24,2.09,1,7,3,
1155536011407027323,Charming 1BR Gem in Gärdet!,16683151,Olof,,Östermalms,59.34644672396108,18.09344928512792,Entire home/apt,936,1,2,2024-06-01,1.62,35,244,2,
1155577311691377615,Unik lägenhet i gamla stan,447671790,Patrik,,Södermalms,59.32488,18.07556,Entire home/apt,2400,1,1,2024-06-13,1,6,264,1,
1155594696889643756,Casa South,26963375,Ulrica,,Södermalms,59.312863533316346,18.069583462457256,Entire home/apt,1235,1,1,2024-05-23,0.79,1,85,1,
1155605827700894287,"Tallkrogen, en trädgårdsstad",23257180,Nils,,Farsta,59.27039,18.09417,Entire home/apt,2990,1,0,,,1,13,0,
1155629565559896027,Cute cottage for two,577293489,Eva,,Hägersten-Liljeholmens,59.29693752559321,17.948871650152416,Entire home/apt,1000,1,2,2024-05-26,1.43,1,269,2,
1155641493577236924,Large Old Town retreat with Stunning view,1027549,William,,Södermalms,59.32393,18.06813,Entire home/apt,,1,0,,,19,261,0,
1155695174146995743,Home sweet home!,577310598,Sorosh,,Hässelby-Vällingby,59.36539534965889,17.87635523976003,Entire home/apt,999,1,0,,,1,269,0,
1155695485422868000,Lovely studio apartment in vasastan,535802771,Lukas,,Norrmalms,59.34854,18.05299,Entire home/apt,1238,5,3,2024-06-18,3,12,345,3,
1155704858933631960,"Quiet,Cozy and Spacious Apartment 3 min from Metro",476486427,Merilyn,,Hägersten-Liljeholmens,59.30803,17.99115,Entire home/apt,2360,1,1,2024-05-21,0.75,1,2,1,
1155730873709979866,"Charmigt boende på Södermalm, Stockholms SoHo",29589389,Tomas,,Södermalms,59.310229736074156,18.07619743055874,Entire home/apt,5000,2,3,2024-06-11,2.25,1,126,3,
1155738930624399040,Original studio flat,496877243,Gabriella,,Södermalms,59.324217724063814,18.074898432458852,Entire home/apt,4500,1,0,,,3,206,0,
1155746670131834627,Komplett lägenhet på Kungsholmen,366721295,Minora,,Kungsholmens,59.33612973544174,18.00213423834797,Entire home/apt,4900,2,0,,,1,269,0,
1155760325498028547,Family home with garden 5 min from Södermalm,505795834,Jael,,Farsta,59.27650352066654,18.068884760141373,Entire home/apt,2900,4,0,,,1,251,0,
1155831698622427804,Simplex,252081234,Christopher Bach,,Östermalms,59.349545580264035,18.06597413609003,Entire home/apt,1029,1,3,2024-06-14,2.09,1,0,3,
1155837171755882222,Modern apartment with 3 bedrooms,460507339,Andreas,,Älvsjö,59.2797206,17.9777592,Entire home/apt,1234,7,0,,,1,113,0,
1155839062214561770,1 bedroom apartment in central Stockholm,86585140,Linnea,,Östermalms,59.3437604,18.0930171,Entire home/apt,,2,0,,,1,4,0,
1155846577938320195,Apartment in central Stockholm,365253129,Sofia,,Norrmalms,59.33963,18.06197,Entire home/apt,2300,1,1,2024-05-20,0.73,1,236,1,
1155846597782827540,charmig och ljus lägenhet,338557953,Matilda,,Kungsholmens,59.335,18.03593,Entire home/apt,1287,1,1,2024-06-16,1,1,65,1,
1155850548007654228,Lägenhet 10 minuter från stan!,30762198,Nathalie,,Enskede-Årsta-Vantörs,59.2949534,18.055601,Entire home/apt,2800,1,0,,,2,269,0,
1155881826921018563,Lägenhet i Hornstull,345928605,Alexandra,,Södermalms,59.320119058530885,18.042892114983665,Entire home/apt,1514,2,0,,,1,29,0,
1155912128131024889,2-rumslägenhet på Södermalm,340693634,Johan,,Södermalms,59.307691465361295,18.06667967934868,Entire home/apt,1250,4,2,2024-06-24,2,1,220,2,
1155934436318196086,110kvm på vackra Kungsholmen,577394376,Fredrik,,Kungsholmens,59.332479614980485,18.018025819757778,Entire home/apt,2500,1,1,2024-05-18,0.70,1,8,1,
1155974021460351731,Lägenhet,95704339,Petra,,Hässelby-Vällingby,59.35660875437193,17.887781182412954,Entire home/apt,1014,2,1,2024-05-27,0.88,1,269,1,
1156170113034620719,Ljus och fin lägenhet Södermalm,24483077,Adam,,Södermalms,59.31904,18.03674,Entire home/apt,4500,1,0,,,1,211,0,
1156173228143763722,"3 rum, 88kvm i Älvsjö",577452828,Elina,,Älvsjö,59.28525,18.01474,Entire home/apt,600,10,0,,,1,22,0,
1156201046367563340,Taylor Swift accommodation in Stockholm,16899449,Diedrik,,Östermalms,59.33433524184761,18.096812405998882,Entire home/apt,951,1,0,,,1,84,0,
1156254179050943057,Mysig etta i centrala Stockholm,23186857,Ida,,Östermalms,59.34012444917685,18.08622197276978,Entire home/apt,2000,5,0,,,1,57,0,
1156260990456237290,Rum på Östermalm,258775056,YWAM Transform,,Östermalms,59.340002973680505,18.080597685053856,Private room,,1,1,2024-05-19,0.71,2,177,1,
1156343664556277797,Rymlig tvåa i mysiga Hagsätra!,563866364,Lisa,,Enskede-Årsta-Vantörs,59.25979,18.01822,Entire home/apt,700,30,0,,,1,239,0,
1156374868261944752,Känslan,577491626,Per,,Skarpnäcks,59.294533256249586,18.093707151367134,Entire home/apt,1500,1,0,,,1,269,0,
1156380371590482695,"wonderful newly renovated APT, middle of Östermalm",390614369,Charlotta,,Östermalms,59.335778845997474,18.08193808154281,Entire home/apt,1801,3,5,2024-06-23,5,12,77,5,
1156381038776500787,Well-planned studio in the heart of Östermalm,390614369,Charlotta,,Östermalms,59.33614,18.0821,Entire home/apt,1350,4,9,2024-06-22,6.14,12,111,9,
1156381404169699285,Newly renovated 1 bedroom APT in Östermalm,390614369,Charlotta,,Östermalms,59.33730929301922,18.080621613385418,Entire home/apt,1905,5,6,2024-06-21,5.14,12,85,6,
1156408977393135289,Beautiful dream home near beach & Stockholm city,64219327,Anton,,Bromma,59.319501966383214,17.95595812207139,Entire home/apt,2800,6,0,,,1,212,0,
1156418375155346003,Stay inn: Studio Apartment in Östermalm,549905955,Stay Inn,,Östermalms,59.33621,18.08548,Entire home/apt,1002,3,1,2024-05-23,0.79,13,233,1,
1156426187218034243,Stay Inn: Spacios studio Apartment in Östermalm,549905955,Stay Inn,,Östermalms,59.33749794945722,18.08548768924854,Entire home/apt,1061,3,0,,,13,239,0,
1156450592366570824,Charming Cozy Attic Retreat,577513660,Axel,,Bromma,59.33837,17.97534,Entire home/apt,750,2,3,2024-06-14,2.57,1,236,3,
1156495850736880412,Charmig vindsvåning I Gamla Stan,246585973,Jonas,,Södermalms,59.32454,18.07408,Private room,10000,1,0,,,1,89,0,
1156500962748000097,Central & modern lägenhet.,18276697,Miguel,,Hägersten-Liljeholmens,59.31281857894916,18.027521073818207,Entire home/apt,3000,1,0,,,1,269,0,
1156506147579361406,Luxury Master Bedroom in City Center,158942569,Elisabeth,,Östermalms,59.33778085696133,18.101841784130837,Private room,1000,2,3,2024-06-15,3,1,269,3,
1156543026199442363,Unik 1:a i villa på Kungsholmen.,577545091,Anton,,Kungsholmens,59.3261893,18.0107583,Entire home/apt,2600,1,0,,,1,89,0,
1156572263266176213,Completely furnished apartment.,124687383,Rabin,,Spånga-Tensta,59.39238681908122,17.90438955396727,Entire home/apt,596,1,1,2024-05-19,0.71,2,83,1,
1156588354824738909,Pagos Hus,577560616,Hugo,,Hässelby-Vällingby,59.39227,17.81408,Entire home/apt,1000,1,0,,,1,292,0,
1156598957434008807,Bromma,360818169,Patrick,,Bromma,59.328183361354895,17.970267582297687,Entire home/apt,2400,1,0,,,3,269,0,
1156600321988791529,Joel,577565418,Joel,,Farsta,59.274788439239174,18.083576598326616,Entire home/apt,3000,1,0,,,1,269,0,
1156610288037409409,Stureplan 1,284327257,Mazdak,,Norrmalms,59.33532,18.06869,Entire home/apt,8000,2,0,,,1,46,0,
1156617627937730122,Charming apartment in Södermalm,125992734,Cecilia,,Södermalms,59.317363056034914,18.02842810000001,Entire home/apt,1250,1,4,2024-06-26,2.86,1,137,4,
1156912292664327737,Cozy apartment - Varberg Beach,434895913,Alina,,Skärholmens,59.27756,17.88125,Entire home/apt,800,1,0,,,1,265,0,
1156915019844675478,Privat undervåning 100 kvadrat!,132021014,Leo,,Älvsjö,59.28606,17.98347,Entire home/apt,10000,1,0,,,1,269,0,
1156940346788097154,Lägenhet på lilla Essingen,178578555,Victor,,Kungsholmens,59.32322975016091,18.00528770907408,Entire home/apt,2700,1,0,,,1,269,0,
1156989215874368946,"2 rum & kök, 23 min till central",577656237,Malin,,Enskede-Årsta-Vantörs,59.2594225,18.0170444,Private room,960,1,0,,,1,269,0,
1156997498155393850,Room in Södermalm (private),417986167,Maria,,Södermalms,59.31845,18.06841,Private room,867,2,7,2024-06-13,5.53,1,34,7,
1157002516830830741,En oas mitt i city,1133164,Nea,,Östermalms,59.34087,18.07033,Entire home/apt,6000,4,0,,,1,265,0,
1157017585438376087,Rum i mysigt och färgglatt bo,126644031,Jennifer,,Norrmalms,59.34002,18.05257,Private room,1400,1,0,,,1,251,0,
1157022638321847146,Cosy family home on 2 floors with private garden,37110408,Jenny,,Hässelby-Vällingby,59.37979,17.8401,Entire home/apt,2086,2,0,,,1,178,0,
1157029618540283000,Lägenhet vid Rörstrandsgatan,94377904,Melissa,,Norrmalms,59.33966,18.03113,Entire home/apt,4000,1,0,,,1,89,0,
1157041620352561910,Townhouse in stockholm suburb.,56498414,Peter,,Farsta,59.2589,18.1263,Entire home/apt,3000,1,0,,,1,269,0,
1157047359291301659,Elliotska villan,5349390,Erik,,Farsta,59.23549779999999,18.086778,Entire home/apt,7000,3,0,,,1,267,0,
1157049411523409549,Mysig lägenhet med prefekt läge,330694276,Rose,,Hägersten-Liljeholmens,59.28602270089391,17.95191476754922,Entire home/apt,1130,1,1,2024-05-26,0.86,1,236,1,
1157095842727717205,Central lägenhet,445557564,Rickard,,Kungsholmens,59.33256420000001,18.0434384,Entire home/apt,,1,0,,,1,207,0,
1157113701922950557,Mysig lägenhet i gamla Enskede,462558655,Cecilia,,Enskede-Årsta-Vantörs,59.28487,18.08772,Entire home/apt,764,5,0,,,1,12,0,
1157159109433776210,Château Dundee,315919555,Peter,,Östermalms,59.33685,18.07877,Entire home/apt,1643,1,2,2024-06-14,1.58,1,270,2,
1157164291294060074,Taylor Swift boende!,577359357,Andreas,,Enskede-Årsta-Vantörs,59.27112,18.03421,Entire home/apt,2421,1,0,,,1,89,0,
1157204096050592439,Mysig lägenhet mitt i Hornstull,37149055,Elin,,Södermalms,59.3156879,18.0310093,Entire home/apt,1222,1,1,2024-06-15,1,1,265,1,
1157244574910762920,Villa Älvsjö,355663701,Louise,,Älvsjö,59.27566305207751,17.998020814747075,Entire home/apt,1714,1,2,2024-06-19,2,1,56,2,
1157269426911481098,Tantolunden,577148584,Kadri,,Södermalms,59.311866956709345,18.05119569631212,Shared room,335,1,1,2024-06-03,1,2,237,1,
1157281302366487307,Studio in central Stockholm,70475608,Marion,,Kungsholmens,59.32684320841952,18.048416414375684,Entire home/apt,1300,14,0,,,1,170,0,
1157283256788933552,Stockholm Norra Djurgårdsstaden,577740270,Daniel,,Östermalms,59.35978,18.09268,Entire home/apt,1600,4,0,,,1,266,0,
1157291004528610249,Mysigt boende för två,500050760,Elsa,,Älvsjö,59.27876258874722,18.03191408912551,Entire home/apt,2050,1,0,,,1,89,0,
1157292584407916755,Arkitektritad lyx på Östermalm.,577743299,Efe,,Östermalms,59.34177040380412,18.07945065200329,Entire home/apt,2173,3,2,2024-06-14,2,1,192,2,
1157305598131076585,Renovated apartment in vasastan,377514408,Simon,,Norrmalms,59.3458767,18.0542532,Entire home/apt,1301,1,0,,,1,154,0,
1157369609417260382,Fin Brommavilla nära tunnelbanan,426573622,Henrik,,Bromma,59.34584,17.89479,Entire home/apt,,4,0,,,1,0,0,
1157385178967789285,Enskede,19570888,Mikaela,,Enskede-Årsta-Vantörs,59.28435,18.08889,Entire home/apt,1500,7,1,2024-06-17,1,1,252,1,
1157645833198209505,Waterside Södermalm apartment,36675322,Kresan,,Södermalms,59.31609911643346,18.032353182308757,Entire home/apt,,2,1,2024-06-10,1,1,0,1,
1157668414292931347,"2:a Birkagatan, Vasastan",30710954,Victor,,Norrmalms,59.34123,18.03069,Entire home/apt,1700,1,3,2024-06-09,2.14,1,78,3,
1157712579564252131,Lägenhet på Södermalm,7886713,Cecilia,,Södermalms,59.31214,18.06227,Entire home/apt,2643,2,1,2024-06-16,1,1,10,1,
1157716974842879161,Tunnelbanevilla - nedre plan.,86000024,Jonas,,Enskede-Årsta-Vantörs,59.27274316730883,18.05961857781448,Private room,1750,1,0,,,1,269,0,
1157724497996605672,Luxury apartment,30234732,Carl,,Östermalms,59.33756,18.07568,Entire home/apt,16000,1,0,,,1,269,0,
1157785831418015946,"100 sqm home, 10 min from city.",50891285,Kaya,,Hägersten-Liljeholmens,59.31058397344816,18.02554315518946,Entire home/apt,6000,1,0,,,1,269,0,
1157822212128425323,Authentic apartment in city center Östermalm,577866750,Erik,,Östermalms,59.33863722628665,18.095780946314335,Entire home/apt,1389,3,0,,,1,237,0,
1157894611567661158,10 minutes from Stockholm City,577886591,Nathalie,,Hägersten-Liljeholmens,59.304758241308996,17.959103339753995,Entire home/apt,2500,1,0,,,1,269,0,
1157949769188991506,Liten etta vid Fridhemsplan,34205026,Isabella,,Kungsholmens,59.33044229999999,18.0254209,Entire home/apt,5000,1,0,,,1,269,0,
1158007900808648575,Double bedroom in modern flat with large balcony,9978101,Roman,,Södermalms,59.31506,18.05889,Private room,1500,1,0,,,1,26,0,
1158038283948145001,Rum med kök uthyres,577934270,Patrik,,Hässelby-Vällingby,59.36475,17.84149,Entire home/apt,10000,1,0,,,1,269,0,
1158101293588724805,Trevligt rum med egen ingång nära Avicii arena,140443303,Anki,,Skarpnäcks,59.28858,18.1025,Private room,700,1,1,2024-05-26,0.86,1,48,1,
1158112708574336386,Lägenhet med två sovrum,9649966,Sara,,Hässelby-Vällingby,59.376,17.87617,Entire home/apt,1200,1,0,,,1,73,0,
1158232767764987764,A light apartment near subway,4077637,Edith,,Skärholmens,59.2931452,17.9408805,Entire home/apt,1400,1,1,2024-05-23,0.79,1,269,1,
1158369030284868589,Bekväm 1 1/2 uthyres 120 cm säng,42008885,Lisa Emelia,,Östermalms,59.34101337062101,18.094402592899886,Entire home/apt,5000,1,0,,,1,234,0,
1158401929474038188,Lyxig villa med pool i Enskede,134714644,Johan,,Enskede-Årsta-Vantörs,59.27738578790605,18.05565633092336,Entire home/apt,5000,5,0,,,1,16,0,
1158417684132439533,City,557273929,Knut,,Östermalms,59.34011276617201,18.06734605411835,Private room,800,1,1,2024-05-26,0.86,1,254,1,
1158422634182363611,Stylish flat with balcony,15459848,Claudia,,Östermalms,59.33637117387394,18.087481521070004,Entire home/apt,1500,4,0,,,1,23,0,
1158460936441398206,Greenway,15071363,Berno,,Skarpnäcks,59.28170720000001,18.1003375,Private room,1120,1,0,,,1,269,0,
1158489383204565645,Villa från 1949 i Herrängen,578033658,Tina Sandra Daniela,,Älvsjö,59.2775663,17.9670824,Entire home/apt,2200,5,0,,,1,29,0,
1158505699142656749,Bromma apartment near Sunbyberg,578038270,Ina,,Bromma,59.363512561690015,17.95265571300936,Entire home/apt,900,1,1,2024-06-25,1,1,165,1,
